ACC X [m/s^2],ACC Y [m/s^2],ACC Z [m/s^2],GYRO X [rad/s],GYRO Y [rad/s],GYRO Z [rad/s],DVL X [m/s],DVL Y [m/s],DVL Z [m/s]
-0.001247,0.001131,-0.096609,-0.000132,5.20E-05,-0.00015,2.636692116,0.322993668,0.045324671
-0.000131,0.000239,-0.098308,-6.60E-05,9.80E-05,1.50E-05,2.644085725,0.29987502,0.00942077
-0.000245,9.50E-05,-0.098628,0.000321,5.60E-05,7.90E-05,2.599681888,0.347171434,-0.079618109
-0.000528,-0.000423,-0.097745,-9.90E-05,-0.000141,-4.10E-05,2.620503351,0.350355012,0.066907511
-5.00E-06,4.70E-05,-0.096107,-0.000202,8.90E-05,-5.20E-05,2.681410046,0.28510726,0.057468269
0.001228,0.000138,-0.100553,-9.00E-05,0.000185,1.90E-05,2.605145533,0.29720143,-0.138061626
-0.000819,-0.000657,-0.097904,8.60E-05,-0.000276,-1.16E-20,2.589746374,0.347066245,-0.025244201
-0.001192,0.000674,-0.096607,-0.000186,2.00E-06,-3.40E-05,2.617428444,0.343052264,-0.001767402
-0.000256,0.000586,-0.098413,0.000113,8.40E-05,2.30E-05,2.61575431,0.313316597,0.038229245
-0.00055,-0.000723,-0.096555,-3.60E-05,-4.90E-05,1.60E-05,2.650074284,0.307212593,0.084235723
0.000502,0.000375,-0.099767,2.10E-05,0.000215,-6.00E-05,2.607578868,0.346535979,-0.102201897
0.000328,0.000513,-0.097796,4.50E-05,-0.000199,-5.60E-05,2.633723993,0.321503162,0.024832128
-0.000215,-2.00E-05,-0.097255,-0.000241,0.000113,3.50E-05,2.63447211,0.294669733,-0.057180023
-0.000119,2.80E-05,-0.099033,0.000279,-9.40E-05,9.80E-05,2.576568658,0.351252994,-0.042623733
-0.001355,-0.001604,-0.096957,-0.000281,-6.20E-05,-0.000118,2.548687858,0.327002124,-0.016881783
-0.000903,0.002075,-0.097538,0.000111,-2.20E-05,-4.30E-05,2.57296759,0.342549301,0.12655142
0.000103,-0.000959,-0.096857,-2.60E-05,0.000122,-2.00E-06,2.694229142,0.307011553,0.064591023
0.002345,4.00E-05,-0.101828,-9.00E-06,0.000223,4.40E-05,2.666330877,0.320398262,-0.179307073
0.000415,-0.000596,-0.098033,0.000216,-0.000261,5.50E-05,2.575348477,0.310625258,-0.113347644
-0.001766,0.00035,-0.096647,-0.000343,-0.000155,-5.30E-05,2.531468162,0.369568853,-0.031181424
-0.002499,0.000791,-0.097288,0.000208,-3.40E-05,-7.70E-05,2.551301316,0.353905439,0.174817449
-0.000869,-0.001574,-0.095683,-0.000213,0.000176,-7.10E-05,2.670872167,0.285728322,0.134401415
0.00279,0.002676,-0.101826,-5.00E-06,0.000377,1.20E-05,2.614250819,0.311078232,-0.190389112
0.000438,-0.000346,-0.098294,9.50E-05,-0.000341,3.60E-05,2.558589691,0.33871816,-0.063058647
-0.001317,-0.001409,-0.096291,-0.000372,-5.70E-05,-1.00E-05,2.579754979,0.335351754,-0.036481411
-0.000786,0.000474,-0.098014,0.000256,-3.00E-06,2.00E-06,2.585490573,0.354281253,0.002451104
-0.001,-0.000884,-0.096828,-0.000166,-4.00E-06,-8.20E-05,2.58890189,0.313723666,0.006550233
-0.000279,0.000589,-0.098961,0.000118,4.60E-05,-5.00E-06,2.606164448,0.332784973,0.034161136
-0.000106,-0.00072,-0.096838,5.70E-05,3.30E-05,-3.30E-05,2.624441777,0.314874762,0.017692895
0.000412,0.001096,-0.09888,4.30E-05,6.40E-05,2.80E-05,2.608935265,0.329908375,-0.011983872
-0.000119,-0.000712,-0.097712,-7.20E-05,-3.70E-05,-8.50E-05,2.572567576,0.312054092,-0.098987435
-0.000284,0.00061,-0.09966,0.000322,-5.60E-05,-2.40E-05,2.534919443,0.380488247,-0.062980629
-0.000867,-0.000956,-0.096092,-4.70E-05,-0.000138,-5.00E-06,2.600103152,0.314602827,0.096728374
-2.00E-05,-0.00236,-0.097788,-2.60E-05,-1.40E-05,0.000125,1.50323158,-0.065357,0.017917526
-4.10E-05,-0.001881,-0.097802,-0.000101,2.00E-05,0.000129,1.510677884,-0.084113165,0.01072045
0.000172,-0.001262,-0.098124,3.20E-05,3.30E-05,0.000158,1.51199477,-0.079752784,-0.008758838
0.000282,-0.001697,-0.098162,8.30E-05,1.20E-05,0.000165,1.500146212,-0.063954167,-0.026140527
0.000139,-0.002272,-0.098004,1.00E-05,-3.10E-05,0.000142,1.499850777,-0.034965259,-0.011799152
-0.000164,-0.00231,-0.097591,-0.000113,-3.80E-05,0.000104,1.493602554,-0.047353643,0.019998004
-0.000337,-0.001944,-0.097712,-5.80E-05,6.00E-06,0.000104,1.507889904,-0.087040303,0.032252916
-8.00E-05,-0.001587,-0.097939,1.00E-05,4.40E-05,0.000135,1.49806261,-0.119050569,0.013851526
0.000315,-0.001653,-0.098239,5.10E-05,3.80E-05,0.000168,1.504337697,-0.108111306,-0.016920332
0.000374,-0.002044,-0.098108,0.000109,-1.03E-20,0.000168,1.497506071,-0.087178129,-0.031248319
0.000281,-0.002308,-0.097888,-1.00E-05,-3.40E-05,0.000143,1.499393488,-0.058887946,-0.016914991
-0.000215,-0.002302,-0.097574,-4.50E-05,-3.10E-05,0.000109,1.506884628,-0.070388528,0.008681036
-0.000252,-0.001585,-0.097809,-8.10E-05,-1.00E-06,0.000118,1.502186755,-0.097256666,0.024079142
-0.00016,-0.001406,-0.097943,3.50E-05,1.90E-05,0.000136,1.498780031,-0.118315982,0.015898635
8.80E-05,-0.001901,-0.098109,5.50E-05,2.70E-05,0.000153,1.507413015,-0.116765813,0.003567552
0.000181,-0.001939,-0.09801,2.60E-05,1.80E-05,0.00015,1.504410655,-0.111005823,-0.005646743
0.000318,-0.002005,-0.097932,-5.40E-05,8.00E-06,0.000142,1.507359131,-0.115319802,-0.006681709
0.000179,-0.001636,-0.097895,-7.00E-06,-3.00E-06,0.00014,1.500860515,-0.11757251,-0.008706592
0.000294,-0.002062,-0.098003,4.60E-05,-1.00E-05,0.000142,1.50372437,-0.114638676,-0.007693185
6.70E-05,-0.002076,-0.097829,1.10E-05,-8.00E-06,0.000141,1.501443038,-0.103794388,-0.002562474
-8.80E-05,-0.002003,-0.097809,-3.30E-05,-7.00E-06,0.000131,1.50521417,-0.113168655,0.006648898
-0.000209,-0.00192,-0.097838,-6.00E-06,-3.00E-06,0.000129,1.502566301,-0.132041627,0.013838046
-0.000104,-0.001985,-0.097905,-7.00E-06,1.40E-05,0.000139,1.506371329,-0.147216721,0.011778779
4.60E-05,-0.00169,-0.098042,1.10E-05,2.00E-05,0.000157,1.504952043,-0.155934477,-0.006661639
0.000231,-0.002029,-0.098186,3.20E-05,7.00E-06,0.000159,1.499716819,-0.148029475,-0.025091155
9.90E-05,-0.002059,-0.09807,3.60E-05,-1.50E-05,0.000162,1.504539345,-0.128405191,-0.030239698
-0.000247,-0.002243,-0.097785,3.10E-05,-3.40E-05,0.000135,1.503013469,-0.118273209,-0.015888578
-0.000598,-0.002215,-0.097636,-5.90E-05,-3.10E-05,0.000119,1.504723227,-0.132744386,0.003582024
-0.000843,-0.001469,-0.097642,-4.00E-05,1.00E-06,0.000132,1.4977618,-0.151666879,0.020011529
-0.000664,-0.001742,-0.097868,1.50E-05,1.80E-05,0.000144,1.496647426,-0.179221159,0.020023188
-0.000416,-0.002073,-0.098152,3.10E-05,3.30E-05,0.000161,1.497370189,-0.188639732,-0.008674196
-0.00015,-0.002314,-0.098362,5.80E-05,1.20E-05,0.000168,1.504297513,-0.169719019,-0.034326638
-0.000148,-0.002364,-0.098152,-3.40E-05,-1.60E-05,0.000147,1.503383339,-0.154510745,-0.03535231
-0.000467,-0.0018,-0.097767,1.00E-06,-3.20E-05,0.000143,1.510773949,-0.157315446,-0.007708241
-0.000804,-0.001628,-0.097591,-1.10E-05,-8.00E-06,0.00014,1.500824602,-0.166125538,0.016928861
-0.000885,-0.001664,-0.097723,-1.50E-05,8.00E-06,0.000137,1.490302929,-0.193065897,0.024149903
-0.000752,-0.001891,-0.098018,6.00E-05,2.80E-05,0.000149,1.486011142,-0.20181686,0.01084537
-0.000401,-0.002473,-0.098157,3.00E-05,2.50E-05,0.000155,1.498958401,-0.200217869,-0.010726072
-0.000116,-0.002067,-0.098086,-2.50E-05,7.00E-06,0.000149,1.495859817,-0.187210898,-0.020966972
-0.000726,-0.002309,-0.09792,-0.000207,-4.00E-06,0.000144,1.511267239,-0.198665566,-0.20242531
-0.000625,0.002044,-0.100364,0.000851,-0.000654,0.000144,1.607707485,-0.313504819,-0.359563274
-0.011693,-0.010787,-0.094371,-0.000945,-0.0012,0.000607,1.638008615,-0.568952331,-0.246872701
-0.020805,0.008108,-0.093346,-0.000516,-0.000472,0.001423,1.616887945,-0.755430136,-0.097110486
-0.020665,-0.000306,-0.096814,0.002462,-5.20E-05,0.001672,1.654754367,-0.653516532,-0.110605038
-0.022301,-0.002332,-0.094467,-0.000202,-0.000227,0.001146,1.750754898,-0.434941853,-0.097702323
-0.024132,-0.000456,-0.09456,0.000375,-0.000102,0.000229,1.881841515,-0.306535481,-0.090031646
-0.02554,-0.003981,-0.093201,-0.000163,-7.00E-05,-0.000192,2.001774088,-0.27609123,-0.065893262
-0.025875,-0.002086,-0.093375,-0.0002,2.60E-05,-0.000231,2.105865768,-0.308887615,-0.030407915
-0.025532,-0.002887,-0.093918,0.000118,0.000105,-0.000117,2.197065979,-0.333126114,0.073779253
-0.023198,-0.001804,-0.095165,-0.000164,0.000411,1.60E-05,2.262990593,-0.325785933,0.122708858
-0.018629,-0.00095,-0.097104,-9.00E-05,0.000499,-3.50E-05,2.314218264,-0.314286022,0.130703503
-0.013942,-0.000861,-0.097987,-2.10E-05,0.00047,-6.50E-05,2.370383344,-0.313566071,0.127398351
-0.009651,-0.001389,-0.098628,2.80E-05,0.000406,-4.30E-05,2.425788976,-0.315045371,0.095418455
-0.006102,-0.000591,-0.098774,-0.000154,0.000304,-4.40E-05,2.488204897,-0.312066367,0.069557945
-0.003767,-0.001248,-0.098798,-2.40E-05,0.000176,-4.00E-05,2.543948118,-0.32515576,0.041695945
-0.002663,-0.000946,-0.098399,-4.00E-06,8.80E-05,-3.80E-05,2.585451915,-0.318822785,0.021050474
-0.001849,-1.40E-05,-0.098271,-0.00015,3.90E-05,-3.10E-05,2.596217923,-0.323754099,0.003603059
-0.001733,0.000124,-0.098026,2.20E-05,5.00E-06,-2.30E-05,2.629940081,-0.328373158,-0.000619969
-0.001653,-0.00054,-0.098036,8.00E-05,1.80E-05,-5.00E-06,2.657662105,-0.32725491,-0.008915937
-0.00158,-0.000686,-0.098198,-3.00E-05,1.50E-05,8.00E-06,2.678408607,-0.339267848,-0.020250053
-0.001607,-0.000574,-0.098107,1.60E-05,7.00E-06,-6.00E-06,2.710435757,-0.342429669,-0.029578115
-0.001281,-0.000133,-0.097962,-1.80E-05,-1.80E-05,-1.00E-06,2.724808016,-0.329868333,-0.032699768
-0.001738,-0.000203,-0.097857,-9.70E-05,-1.60E-05,-9.00E-06,2.712240789,-0.332146284,-0.028557701
-0.001648,0.001411,-0.09787,1.90E-05,2.00E-06,-9.00E-06,2.705576044,-0.335810389,-0.02136951
-0.001319,0.0006,-0.098311,3.10E-05,3.00E-05,1.70E-05,2.706990003,-0.33867797,-0.021374069
-0.001415,0.000104,-0.098326,5.90E-05,1.60E-05,3.60E-05,2.703711096,-0.3415461,-0.013177862
-0.00111,-0.000162,-0.0981,3.90E-05,7.00E-06,8.00E-06,2.698911493,-0.327095981,-0.006005609
-0.00097,0.000478,-0.098023,-0.0001,2.30E-05,-7.00E-06,2.700229317,-0.334281907,-0.006008638
-0.000666,6.20E-05,-0.098227,3.70E-05,2.30E-05,8.00E-06,2.694910983,-0.335040137,-0.016212438
-0.000443,0.000164,-0.097912,-2.20E-05,1.30E-05,9.00E-06,2.685420564,-0.345974767,-0.026396741
-0.000172,0.000353,-0.098057,-6.00E-06,-6.74E-22,1.10E-05,2.694903686,-0.327011803,-0.02847967
-9.40E-05,0.000253,-0.098391,1.80E-05,-2.40E-05,1.50E-05,2.689559369,-0.336415882,-0.025387937
-0.000574,0.001416,-0.097776,2.20E-05,-2.00E-06,1.00E-05,2.700219056,-0.331207953,-0.018275518
-0.000765,0.000159,-0.097939,6.60E-05,8.00E-06,1.30E-05,2.543206958,-0.797743079,0.000838296
-0.00235,0.003625,-0.095521,-0.001178,0.000112,0.00169,2.359837896,-0.999936166,0.080259486
0.003252,0.001774,-0.100272,0.002544,0.000143,0.001941,2.194930542,-1.010522711,0.040011322
0.001988,-0.004393,-0.09761,-0.002073,-5.00E-06,0.001885,2.031116866,-1.042083927,0.005899749
0.00169,0.006299,-0.098269,0.001069,6.50E-05,0.00185,1.91201009,-0.989998215,0.027788252
0.002203,-0.003453,-0.0977,-8.70E-05,9.00E-06,0.001721,1.817875738,-0.931145741,-0.020909812
0.001574,0.002597,-0.097943,-0.000474,-7.00E-06,0.001646,1.751350883,-0.860402308,0.002818245
0.001299,-0.001127,-0.09857,0.000313,7.00E-06,0.00153,1.701380604,-0.790187475,0.009117853
0.000813,-0.001856,-0.098402,-0.000184,-8.78E-20,0.001434,1.670143913,-0.713967341,0.022494197
0.000266,-0.000139,-0.098268,7.80E-05,2.90E-05,0.001334,1.668186833,-0.607796044,0.032688933
6.70E-05,-0.000869,-0.097996,8.00E-06,3.50E-05,0.001159,1.682042446,-0.505753168,0.025456994
3.00E-05,-0.000694,-0.098086,6.50E-05,4.10E-05,0.000981,1.709775306,-0.420172783,0.003877041
-0.000176,-0.001312,-0.097888,2.80E-05,6.00E-06,0.000834,1.755761045,-0.340888948,-0.001425968
-0.000442,-0.000622,-0.097787,-8.90E-05,1.50E-05,0.000686,1.800952566,-0.257997042,-0.004682941
-1.50E-05,-0.000592,-0.097524,-1.00E-06,1.50E-05,0.000536,1.842796323,-0.197537337,-0.004857191
-4.10E-05,-0.000368,-0.097678,-0.0001,1.60E-05,0.000397,1.89961012,-0.118845079,-0.003049847
0.000116,-0.00062,-0.097685,-9.70E-05,1.50E-05,0.000235,1.95155065,-0.055385955,-0.010413059
0.000197,-0.000287,-0.09769,7.70E-05,4.00E-06,0.000105,1.992069253,-0.0050657,-0.022836653
-8.50E-05,-0.00075,-0.097373,-7.40E-05,-2.20E-05,-5.88E-21,2.045018465,0.036014981,-0.026111588
-0.000319,-0.00038,-0.097423,-6.90E-05,-1.70E-05,-0.000104,2.089445357,0.069774527,-0.019139311
-0.000699,0.000238,-0.097192,-0.000119,-4.00E-06,-0.00017,2.110021595,0.103970794,-0.015140175
-0.000948,-7.60E-05,-0.09743,1.60E-05,-2.00E-06,-0.000247,2.138194927,0.110812387,0.001094781
-0.000803,-0.000112,-0.097321,-0.00013,2.10E-05,-0.000277,2.155448442,0.121133445,0.008176935
-0.000868,0.000904,-0.097505,-2.70E-05,2.80E-05,-0.000273,2.185900928,0.111385388,0.00500064
-0.000761,0.000233,-0.097991,5.60E-05,2.00E-05,-0.000263,2.204106969,0.092096975,-0.001191885
-0.000372,-0.000204,-0.098406,-0.000143,3.00E-05,-0.000205,2.225526873,0.048289143,-0.018624984
-4.00E-06,0.000238,-0.098708,6.10E-05,-1.20E-05,-0.000146,2.2489631,0.025458107,-0.006450155
-0.000368,-0.000406,-0.097728,-7.90E-05,-8.00E-06,-9.10E-05,2.25427049,0.010356523,0.008855013
-0.000511,0.000865,-0.097696,7.20E-05,2.90E-05,-3.60E-05,2.270372351,-0.00678612,0.008798892
-0.000317,0.000129,-0.098299,-3.30E-05,1.20E-05,-1.10E-05,2.274184886,-0.02769232,-0.007552956
-0.000288,6.20E-05,-0.098046,2.40E-05,6.00E-06,1.60E-05,2.275773036,-0.039231085,-0.010619849
-4.80E-05,-0.000486,-0.097772,2.40E-05,-1.00E-05,4.40E-05,2.277350761,-0.050768825,-0.008579666
-2.40E-05,-3.10E-05,-0.097844,-5.90E-05,6.00E-06,9.10E-05,2.288971879,-0.06074004,-0.00862082
-2.30E-05,0.00076,-0.097916,-4.20E-05,1.10E-05,0.000103,2.291862898,-0.057815338,-0.002503477
0.000342,0.001393,-0.098042,2.80E-05,1.80E-05,9.90E-05,2.297575644,-0.053412834,-0.002526224
9.20E-05,0.000405,-0.097861,2.90E-05,-4.41E-21,7.20E-05,2.28948352,-0.038340434,0.003628277
0.00013,0.000294,-0.098068,-1.70E-05,-4.04E-21,6.60E-05,2.304483942,-0.024437178,0.000503891
0.000238,-0.000268,-0.098397,1.60E-05,5.00E-06,3.80E-05,2.303579845,-0.013617104,-0.011752712
6.00E-05,-0.000424,-0.098363,-1.80E-05,-1.30E-05,-2.00E-06,2.312136123,-0.004846418,-0.011787371
-3.60E-05,0.000854,-0.098017,-0.000102,-2.30E-05,-3.00E-05,2.313720998,-0.010602897,0.003529315
-3.10E-05,0.000927,-0.097213,0.000192,1.80E-05,-2.60E-05,2.312990599,-0.005553156,0.013745778
0.000169,5.00E-05,-0.097506,-3.40E-05,3.70E-05,-3.90E-05,2.323076564,-0.011210443,0.011665236
0.00043,0.001273,-0.097635,-1.80E-05,1.10E-05,-4.10E-05,2.317899713,-0.001883194,0.009639232
0.000487,0.000983,-0.098031,7.40E-05,6.00E-06,-4.10E-05,2.322133709,0.005391296,0.010642295
0.000581,0.000907,-0.098369,-0.000157,1.40E-05,-3.10E-05,2.323761356,-0.010480688,0.006555418
0.000819,0.000322,-0.098333,0.000216,-2.00E-06,-2.10E-05,2.317381655,-0.021392511,0.001475406
0.000148,-0.000263,-0.097968,-0.000173,-1.10E-05,1.00E-05,2.316582122,-0.017792004,-0.004650595
0.000421,0.000854,-0.098239,-5.00E-06,-2.00E-06,3.00E-06,2.318079826,-0.023554573,-0.01486876
0.000431,-5.10E-05,-0.097822,2.70E-05,-4.00E-06,9.00E-06,2.324054825,-0.04226191,-0.012844231
0.000501,0.00123,-0.097405,-4.70E-05,-2.50E-05,1.60E-05,2.322983666,-0.065383557,0.007594212
0.00024,0.000992,-0.097207,8.10E-05,3.00E-06,4.10E-05,2.323476403,-0.041538074,0.025971034
0.000132,0.00067,-0.09772,-3.70E-05,2.50E-05,5.50E-05,2.323899226,-0.022032395,0.016771095
0.000456,0.000384,-0.098611,-1.40E-05,1.00E-05,3.50E-05,2.282604825,0.236773962,0.041370078
-0.000291,0.000465,-0.097925,0.001444,0.000185,-0.000889,1.978043472,0.853542539,-0.045486164
0.004037,-0.00578,-0.100249,-0.00122,-0.000149,-0.003185,1.816811348,0.694159701,-0.016235446
0.002439,-0.001433,-0.099338,0.000622,7.00E-06,-0.002676,1.723666209,0.573867238,-0.001552326
0.002612,-0.005579,-0.098396,8.50E-05,3.50E-05,-0.00236,1.678535388,0.48810444,0.018046312
0.001668,0.002759,-0.097164,-0.000305,0.000105,-0.00215,1.680597828,0.374733618,0.015005177
-0.000199,-0.002643,-0.096654,0.000601,4.50E-05,-0.001899,1.714359001,0.327467092,0.007741518
0.002634,-0.004773,-0.09985,-0.000216,-9.00E-06,-0.001747,1.781402456,0.271927562,-0.005774536
0.001931,-0.001756,-0.097037,3.10E-05,1.70E-05,-0.001586,1.879355212,0.234821088,-0.005112107
0.001112,-0.003838,-0.097613,0.000131,4.00E-06,-0.001442,1.981619385,0.196319376,-0.010594613
0.001452,-0.004165,-0.098105,-0.000183,-4.80E-05,-0.001259,2.074793082,0.139656988,0.001325219
0.002201,-0.004708,-0.098636,0.000217,-4.60E-05,-0.001017,2.181572751,0.032601262,0.013207344
0.001639,-0.002963,-0.097936,-2.10E-05,-6.00E-06,-0.000625,2.265318081,-0.086292156,0.00577445
0.000884,-0.003047,-0.097606,3.90E-05,-1.00E-05,-0.000278,2.339833242,-0.220460977,-0.001620482
0.001065,-0.002852,-0.097857,-0.000108,-1.00E-06,0.000101,2.405065338,-0.359797527,-0.001828936
0.000564,-0.001597,-0.097849,0.000142,4.00E-06,0.000471,2.442885807,-0.499459908,0.0072582
-0.000157,-0.002056,-0.097495,-0.000126,7.00E-06,0.000774,2.432096384,-0.623093543,0.009375374
-0.000205,8.30E-05,-0.097659,6.00E-05,2.10E-05,0.00098,2.394895724,-0.715258495,0.008519673
-0.000138,9.00E-05,-0.098075,1.90E-05,9.00E-06,0.0011,2.344053809,-0.75559094,-0.002512648
6.80E-05,0.000544,-0.097987,9.00E-05,-6.00E-06,0.001104,2.321562097,-0.752246348,-0.01468477
-0.000458,0.00071,-0.097418,-0.000103,2.00E-06,0.001027,2.306104376,-0.728595102,-0.01463284
-0.000701,0.000998,-0.097975,-4.40E-05,-4.00E-06,0.000901,2.298410929,-0.683910702,-0.00235981
-0.000533,0.000233,-0.098469,-4.00E-05,1.50E-05,0.000743,2.309135917,-0.610112006,0.010856851
-0.000894,-0.001329,-0.097971,9.80E-05,2.30E-05,0.00055,2.304037786,-0.545168521,0.015965556
-0.000855,-0.00011,-0.097967,-0.000109,3.50E-05,0.000352,2.316181804,-0.471356337,0.019984792
-0.000382,-0.001386,-0.098017,9.50E-05,3.90E-05,0.000168,2.341234505,-0.40027951,-0.002598131
-0.000335,-0.00034,-0.09776,-0.00012,9.00E-06,1.70E-05,2.378018425,-0.342063226,-0.021136813
-9.90E-05,-0.000909,-0.097791,4.90E-05,-7.00E-06,-0.00012,2.423520556,-0.286634698,-0.03868563
-0.000372,-0.000354,-0.097562,-0.000201,-1.60E-05,-0.000224,2.481596261,-0.253439482,-0.044020791
-0.000445,0.000577,-0.097538,-5.90E-05,-4.00E-06,-0.000296,2.413563091,-0.776414461,-0.010940361
-0.003847,-0.003446,-0.094091,-0.000187,4.70E-05,0.001662,2.037656847,-1.274183563,0.041679116
0.000867,0.006474,-0.099482,0.001438,0.000165,0.003136,1.639275892,-1.230543089,0.069724759
0.001311,-0.004472,-0.098924,-0.000127,6.40E-05,0.002914,1.37826768,-1.02711615,0.063505569
-0.001025,-0.006616,-0.098167,0.000423,0.000109,0.002357,1.255852322,-0.826359723,0.032251957
-0.00148,-0.002444,-0.096402,-0.00087,0.000173,0.001947,1.228104469,-0.685139169,0.016998348
-0.000162,-0.00153,-0.097162,0.000384,0.000158,0.001647,1.257745966,-0.569950446,0.008685278
0.000657,-0.00177,-0.097302,-0.000605,0.000107,0.00146,1.305095574,-0.48200061,0.008482815
0.001136,0.001826,-0.098163,0.000115,6.20E-05,0.00132,1.369010571,-0.381564263,0.036811671
0.001574,-0.001385,-0.098074,0.000183,5.60E-05,0.001163,1.448324677,-0.252058271,0.031370314
0.002083,-0.000747,-0.098411,-7.50E-05,4.00E-05,0.000931,1.545731091,-0.12739435,0.018713946
0.001881,-0.001929,-0.098783,2.10E-05,3.20E-05,0.000671,1.632514978,-0.0266973,-0.016366015
0.001454,-0.001251,-0.098397,1.20E-05,-2.30E-05,0.000397,1.718763368,0.066056308,-0.025908625
0.001176,-0.000961,-0.098047,1.90E-05,-3.60E-05,0.00014,1.797803618,0.163061064,-0.018063061
0.001047,-0.000835,-0.097716,-0.000137,-1.20E-05,-0.000123,1.864618169,0.253418728,-0.019360631
0.000754,-0.001193,-0.097493,3.00E-05,-1.00E-05,-0.000347,1.925036119,0.337200588,-0.013483235
0.000417,-0.000572,-0.097396,-0.000215,-1.10E-05,-0.00055,1.959199247,0.380947144,-0.011580967
0.000108,-0.001177,-0.097412,0.000132,-2.00E-05,-0.000699,1.983280056,0.420233021,-0.007597432
-3.90E-05,-0.001688,-0.098038,-0.000181,-3.00E-06,-0.000793,2.007049792,0.424126475,-0.011773208
-0.000412,-0.001155,-0.098358,-5.40E-05,-1.00E-06,-0.000836,2.0116703,0.398183649,-0.02506172
-0.000466,-0.002589,-0.098301,9.70E-05,-1.20E-05,-0.000818,2.028137157,0.353604542,-0.013876716
-0.000637,-0.001549,-0.097619,-9.10E-05,-4.00E-06,-0.00074,2.042595785,0.295277379,-0.003702423
-0.000391,-0.001664,-0.09756,5.80E-05,1.90E-05,-0.000633,2.074280562,0.247269565,0.007426085
-0.000536,-0.00107,-0.097022,-4.50E-05,3.00E-05,-0.000533,2.093052793,0.188993098,0.010435037
-0.000787,0.000115,-0.09705,8.30E-05,3.20E-05,-0.000423,2.118830006,0.149578989,0.013412453
-0.000425,0.000228,-0.097214,-4.00E-05,4.50E-05,-0.000322,2.141155067,0.092063083,0.005173712
-4.40E-05,0.000337,-0.097554,-2.00E-06,2.30E-05,-0.000198,2.177046707,0.045542207,-0.010270246
3.90E-05,0.000973,-0.097877,-9.00E-05,4.00E-06,-8.00E-05,2.194892896,0.002419455,-0.014410951
-0.000123,0.001244,-0.098028,6.60E-05,-5.00E-06,3.74E-21,2.220023981,-0.046394814,-0.017556597
-0.000227,0.000806,-0.098134,-0.000167,-2.60E-05,6.50E-05,2.236250903,-0.067865047,0.001794119
-0.000526,0.002033,-0.097763,0.000131,4.00E-06,0.00014,2.243132281,-0.094504152,0.014031447
-0.000418,1.40E-05,-0.098413,3.80E-05,2.90E-05,0.000189,2.255876721,-0.077018979,0.002743546
-0.000232,-9.70E-05,-0.098462,-6.60E-05,-1.00E-06,0.000201,2.248393821,-0.05544257,-0.003362099
-0.000163,0.000447,-0.098278,-8.80E-05,-3.00E-06,0.000181,2.143527363,-0.542802812,-0.053903915
-0.002763,0.011959,-0.093781,-0.00095,-0.000133,0.002025,1.84000196,-0.865664909,0.025975319
0.003341,0.007816,-0.100543,0.004108,0.000164,0.003035,1.693409117,-0.647143065,-0.04196413
-0.000102,-0.006678,-0.094755,-0.002395,-0.0001,0.002461,1.573982534,-0.538763085,0.045275818
0.000492,0.001085,-0.099426,1.80E-05,0.000262,0.002203,1.552827084,-0.414073696,0.000380593
0.00133,-0.004752,-0.098385,0.000456,3.80E-05,0.001955,1.574086743,-0.311973054,0.022743911
0.000358,-0.002712,-0.097682,-0.000675,0.000133,0.001762,1.631872369,-0.254223361,0.013318173
0.001278,-8.40E-05,-0.098328,0.000308,7.60E-05,0.001614,1.705738922,-0.210727379,0.008941648
0.001546,-0.002821,-0.098268,-0.000224,5.10E-05,0.001478,1.78609983,-0.164984645,0.008626038
0.001563,-0.001141,-0.098172,-0.000173,3.90E-05,0.001346,1.874302598,-0.109756136,0.0123643
0.001705,-0.00191,-0.098731,0.000206,3.10E-05,0.001179,1.966424443,-0.0183653,0.020163021
0.001633,-0.001927,-0.098471,-7.20E-05,3.00E-05,0.000851,2.068511155,0.080366081,0.011580037
0.001476,-0.001204,-0.098457,-4.40E-05,2.20E-05,0.000538,2.158979639,0.186183247,0.008146013
0.001139,-0.000723,-0.098134,-6.40E-05,3.00E-06,0.000207,2.243600645,0.302047221,0.018009431
0.001695,-0.000149,-0.09809,-6.10E-05,3.10E-05,-0.000122,2.299850605,0.428403216,0.008570928
